,scores,labels,predicted_emotion_idx,predicted_emotion_score,predicted_emotion_label
steered_02175,"[0.12785980105400085, 0.020805761218070984, 0.024413850158452988, 0.4062505066394806, 0.011556102894246578, 0.214779794216156, 0.16443489491939545, 0.0012785115977749228, 0.02862079255282879]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.4062505066394806,开心/happy
neutral_02176,"[0.0013557448983192444, 0.0006735024508088827, 0.0011541300918906927, 0.037115443497896194, 0.6246843338012695, 0.03144856542348862, 0.06555091589689255, 1.8515607735025696e-05, 0.23799891769886017]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6246843338012695,中立/neutral
steered_02176,"[0.002827768912538886, 0.006344064138829708, 0.051038872450590134, 0.022100780159235, 0.8251953721046448, 0.009314593859016895, 0.05586768686771393, 0.0016247216844931245, 0.025686092674732208]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8251953721046448,中立/neutral
neutral_02177,"[1.337527919531567e-07, 1.460572178757502e-07, 2.7267779501016776e-07, 1.823607931328297e-07, 0.9999979734420776, 1.6087420817711973e-07, 3.954209830681066e-07, 2.5314639273688044e-09, 6.440390052375733e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999979734420776,中立/neutral
steered_02177,"[0.0027020839042961597, 0.0017292932607233524, 0.004379378166049719, 0.012043064460158348, 0.39915215969085693, 0.004193635191768408, 0.0027354140765964985, 0.000237766929785721, 0.572827160358429]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.572827160358429,<unk>
neutral_02178,"[2.4997100922519166e-07, 1.0758868711491232e-06, 1.169387076060957e-07, 2.188081907661399e-06, 0.9999357461929321, 4.836733569391072e-05, 1.1901584912266117e-05, 2.7127949886462943e-10, 3.808383723935549e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999357461929321,中立/neutral
steered_02178,"[2.3499424059991725e-05, 3.556539741111919e-05, 7.101071969373152e-05, 0.9764804840087891, 0.0030268768314272165, 0.011519464664161205, 0.00884267222136259, 1.250796088925199e-07, 3.3324675996482256e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9764804840087891,开心/happy
neutral_02179,"[2.4077025955193676e-05, 3.5936300264438614e-05, 8.352891018148512e-05, 0.012952988967299461, 0.9850233793258667, 8.362350740753755e-07, 0.0016560157528147101, 0.0002225657954113558, 6.939141030670726e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9850233793258667,中立/neutral
steered_02179,"[0.0007433241698890924, 0.0007838432211428881, 0.0019445380894467235, 0.06047557294368744, 0.8241219520568848, 0.001227669883519411, 0.0037265964783728123, 0.0002014627680182457, 0.1067749559879303]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8241219520568848,中立/neutral
neutral_02180,"[8.107256871880963e-05, 1.8596008885651827e-05, 0.00018654312589205801, 7.988388824742287e-05, 0.9941977262496948, 4.1391391278011724e-05, 0.005389960017055273, 4.745209025713848e-06, 9.756995922316491e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9941977262496948,中立/neutral
steered_02180,"[0.007726205978542566, 0.022961854934692383, 0.0021342544350773096, 0.00543995713815093, 0.3625504970550537, 0.0022025806829333305, 0.4202162027359009, 0.0012635866878554225, 0.1755048781633377]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.4202162027359009,难过/sad
neutral_02181,"[1.0162551006942522e-05, 7.037322689029679e-07, 1.3764547190930898e-07, 9.335224717688106e-07, 0.999966025352478, 5.279210654407507e-06, 1.5450443243025802e-05, 3.220179234375564e-09, 1.2744828836730449e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999966025352478,中立/neutral
steered_02181,"[3.6968576750950888e-06, 4.080303369846661e-06, 2.326844332856126e-05, 0.999617338180542, 4.676987009588629e-05, 1.731928023218643e-05, 1.1170008292538114e-05, 1.2700752449745778e-06, 0.0002749984560068697]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.999617338180542,开心/happy
neutral_02182,"[3.630770379459136e-06, 2.6625318696460454e-06, 5.026146482123295e-06, 9.785931069927756e-06, 0.999769389629364, 4.232092123857001e-06, 0.00019851370598189533, 1.3183763769575307e-07, 6.65213292450062e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999769389629364,中立/neutral
steered_02182,"[4.499508941080421e-05, 2.5222705517080612e-05, 3.5497094359016046e-05, 7.03493642504327e-05, 0.9988521337509155, 4.018082108814269e-06, 0.0001376396685373038, 1.2713119758700486e-05, 0.0008175017428584397]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9988521337509155,中立/neutral
neutral_02183,"[0.0003015044203493744, 0.0004768880025949329, 0.0013477690517902374, 0.7159351110458374, 0.27945414185523987, 0.00019866402726620436, 0.0018309514271095395, 0.000384875776944682, 7.012818969087675e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.7159351110458374,开心/happy
steered_02183,"[0.0003015044203493744, 0.0004768880025949329, 0.0013477690517902374, 0.7159351110458374, 0.27945414185523987, 0.00019866402726620436, 0.0018309514271095395, 0.000384875776944682, 7.012818969087675e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.7159351110458374,开心/happy
neutral_02184,"[2.6838852136279456e-06, 1.0393668503638764e-07, 5.3249944897970636e-08, 4.014335388546897e-07, 0.9999837875366211, 2.9954222213746107e-07, 1.2576350854942575e-05, 2.7160902416056842e-09, 3.952628802039726e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999837875366211,中立/neutral
steered_02184,"[3.208842080937302e-09, 3.015366800696029e-08, 2.041370805727638e-07, 5.23808353136701e-07, 0.9999963045120239, 2.5720467533574265e-08, 2.8445431325963e-06, 1.6145197401229439e-09, 9.284259583353105e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999963045120239,中立/neutral
neutral_02185,"[0.0013204652350395918, 0.00012741242244374007, 7.900947093730792e-05, 0.0006075903656892478, 0.9974883794784546, 8.93288233783096e-06, 0.00022156852355692536, 0.00013226222654338926, 1.4244514204619918e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9974883794784546,中立/neutral
steered_02185,"[8.347087465665481e-10, 8.455542044316644e-09, 7.549775915549617e-09, 1.0, 8.890203850864253e-11, 3.9020955910906707e-10, 1.69167924113367e-09, 6.075887792889034e-09, 6.639575556022237e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,1.0,开心/happy
neutral_02186,"[0.00025223472039215267, 0.0007092208252288401, 0.0007647442980669439, 0.008158124051988125, 0.7660016417503357, 0.0013658261159434915, 0.02406170964241028, 4.843973511015065e-05, 0.19863799214363098]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7660016417503357,中立/neutral
steered_02186,"[9.021824212140928e-07, 4.644145519705489e-06, 8.60898489918327e-06, 1.5621537386323325e-05, 0.999498724937439, 1.683268919805414e-06, 0.0004678803379647434, 3.769006013953913e-07, 1.6104289670693106e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999498724937439,中立/neutral
neutral_02187,"[2.790183089018683e-07, 2.641465357555717e-07, 2.3146514038785426e-08, 0.9996559619903564, 0.00033157688449136913, 1.4275734656621353e-06, 1.0527837730478495e-05, 2.4378754570619776e-09, 9.001199959002282e-12]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9996559619903564,开心/happy
steered_02187,"[2.148363819287624e-06, 1.7477414075983688e-05, 1.2770613466273062e-05, 0.9990478157997131, 0.000696407922077924, 1.3516540093405638e-05, 7.555201591458172e-05, 1.952169668584247e-06, 0.00013240963744465262]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9990478157997131,开心/happy
neutral_02188,"[3.160458006412625e-11, 1.3737249185408196e-11, 3.5126881871988536e-12, 1.3037710668017954e-11, 1.0, 2.6593716378336962e-12, 6.671043717432212e-10, 1.062369864388707e-13, 7.605164938019777e-15]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_02188,"[0.0007817977457307279, 0.02299005165696144, 0.006568819284439087, 0.04206285998225212, 0.026941392570734024, 0.00020271781249903142, 0.17792023718357086, 0.0195901058614254, 0.7029419541358948]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.7029419541358948,<unk>
neutral_02189,"[6.819584086770192e-06, 1.3144414879207034e-05, 6.269602636166383e-06, 4.0479771996615455e-05, 0.9994277358055115, 6.38552683085436e-06, 2.3702654289081693e-05, 5.212632459006272e-07, 0.00047481461660936475]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9994277358055115,中立/neutral
steered_02189,"[6.978289457038045e-05, 1.8377637388766743e-05, 2.170907100662589e-05, 0.00021544823539443314, 0.9967638254165649, 0.00020736294391099364, 0.000708847597707063, 5.211923621573078e-07, 0.0019942005164921284]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9967638254165649,中立/neutral
neutral_02190,"[6.684261961709126e-07, 2.3106096591618552e-07, 1.4268724726207438e-06, 5.124446943227667e-06, 0.9999371767044067, 1.9917219162834954e-07, 5.50683616893366e-05, 6.484144421392557e-08, 4.5936953796399393e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999371767044067,中立/neutral
steered_02190,"[1.395473191223573e-06, 5.402176839197637e-07, 9.520438766230654e-07, 2.8067679522791877e-06, 0.9999884366989136, 4.855120394609003e-08, 3.2603074942016974e-06, 2.936872078862507e-07, 2.3322309061768465e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999884366989136,中立/neutral
neutral_02191,"[0.0001833681744756177, 0.0005528601468540728, 0.0023852998856455088, 0.04010162502527237, 0.02119389735162258, 0.009918647818267345, 0.000680681667290628, 1.58648872456979e-05, 0.9249677062034607]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.9249677062034607,<unk>
steered_02191,"[0.0008968925685621798, 0.0025957173202186823, 0.005648741032928228, 0.015108606778085232, 0.21240206062793732, 0.009760121814906597, 0.02201259881258011, 0.00018821882258635014, 0.7313870787620544]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.7313870787620544,<unk>
neutral_02192,"[2.1863785093501065e-07, 5.180315270081337e-07, 1.0284371683155769e-06, 4.101057129446417e-06, 0.9999891519546509, 1.337882959973058e-08, 2.6482960038265446e-06, 4.263918356173235e-07, 1.970751100088819e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999891519546509,中立/neutral
steered_02192,"[3.1180425139609724e-05, 7.351118256337941e-05, 0.00025255291257053614, 0.00041050382424145937, 0.9921261072158813, 1.6979687643470243e-05, 0.00017551766359247267, 3.379945337655954e-05, 0.00687988568097353]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9921261072158813,中立/neutral
neutral_02193,"[4.222197821945883e-05, 0.0007157205254770815, 0.00015486543998122215, 0.004726311191916466, 0.9561023712158203, 0.0015209278790280223, 0.0003957489680033177, 4.951347818860086e-06, 0.03633681684732437]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9561023712158203,中立/neutral
steered_02193,"[0.0003277381765656173, 0.0022454948630183935, 0.0007759164436720312, 0.07819341868162155, 0.38061684370040894, 0.006036631762981415, 0.0015978007577359676, 3.5270270018372685e-05, 0.5301708579063416]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.5301708579063416,<unk>
neutral_02194,"[0.001643970375880599, 0.002189106773585081, 0.005637631751596928, 0.01675574854016304, 0.3545151650905609, 0.12256526201963425, 0.36452335119247437, 3.674422259791754e-05, 0.13213300704956055]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.36452335119247437,难过/sad
steered_02194,"[4.314530815463513e-05, 0.00028482204652391374, 0.00018520720186643302, 0.0005681512993760407, 0.9744315147399902, 0.002550754463300109, 0.005795922130346298, 1.6545880043850048e-06, 0.01613878458738327]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9744315147399902,中立/neutral
neutral_02195,"[0.0003605911915656179, 0.001407179981470108, 0.0015750862658023834, 0.03116481378674507, 0.19293512403964996, 0.02026638761162758, 0.0014761837664991617, 1.61054795171367e-05, 0.7507984638214111]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.7507984638214111,<unk>
steered_02195,"[9.861052079063182e-12, 9.079290596257505e-14, 7.201023631553394e-13, 2.0459854296883684e-11, 1.0, 2.7568473545680483e-11, 1.794939058497036e-10, 1.9105949120486876e-16, 2.991885392234393e-18]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
neutral_02196,"[1.031231204251526e-05, 2.8928849133080803e-05, 1.7626603948883712e-05, 0.9990076422691345, 0.0008760776836425066, 1.4840992662357166e-05, 3.763904169318266e-05, 6.310664957709378e-06, 6.220554382707633e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9990076422691345,开心/happy
steered_02196,"[8.990465721581131e-05, 0.00012045853509334847, 0.0017781195929273963, 0.009051866829395294, 0.9586187601089478, 0.0003562430792953819, 0.029503537341952324, 6.821106217103079e-05, 0.00041292610694654286]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9586187601089478,中立/neutral
neutral_02197,"[0.0018478690180927515, 0.0008003268158063293, 0.0007448073592968285, 0.002309596398845315, 0.9035780429840088, 0.00030620224424637854, 0.0026855531614273787, 0.00025725248269736767, 0.08747029304504395]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9035780429840088,中立/neutral
steered_02197,"[0.00011597705452004448, 0.0001854085858212784, 0.0003623270313255489, 0.001450589974410832, 0.9595691561698914, 0.00014478160301223397, 0.0013364258920773864, 3.403731170692481e-05, 0.0368012972176075]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9595691561698914,中立/neutral
neutral_02198,"[0.004944054875522852, 0.008148900233209133, 0.012923057191073895, 0.018270641565322876, 0.18213945627212524, 0.001908662379719317, 0.029599403962492943, 0.00436013238504529, 0.7377057075500488]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.7377057075500488,<unk>
steered_02198,"[1.4360513887368143e-05, 1.8470962459105067e-05, 5.6982269597938284e-05, 0.0017975904047489166, 0.9974241256713867, 0.0001345276687061414, 4.079094287590124e-05, 7.279792839653965e-07, 0.0005124825402162969]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9974241256713867,中立/neutral
neutral_02199,"[0.00015551710384897888, 3.60939848178532e-05, 0.0006788019672967494, 0.00018503319006413221, 0.9924707412719727, 1.0090504787285681e-07, 0.00018295145127922297, 0.0062355599366128445, 5.517165482160635e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9924707412719727,中立/neutral
steered_02199,"[0.00027958283317275345, 0.00017427637067157775, 0.00040014355909079313, 0.0010590632446110249, 0.971944272518158, 0.00016086049436125904, 0.001089037279598415, 4.5905177103122696e-05, 0.024846889078617096]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.971944272518158,中立/neutral
neutral_02200,"[6.500447113921837e-08, 2.0197683525680077e-08, 6.094608551165948e-08, 9.014208046664862e-08, 0.9999992847442627, 5.603441599610903e-10, 4.3829402329720324e-07, 3.2870858035494166e-08, 8.738760826076941e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999992847442627,中立/neutral
steered_02200,"[0.0002431647590128705, 7.367381476797163e-05, 4.5986475015524775e-05, 0.0001110386147047393, 0.9960370659828186, 4.612632255884819e-05, 7.800600724294782e-05, 6.814203970861854e-06, 0.0033581433817744255]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9960370659828186,中立/neutral
neutral_02201,"[3.735016562700366e-08, 6.163886290266873e-09, 1.3198557802240884e-08, 1.1786610798480979e-07, 0.9999997615814209, 3.5046554547335518e-09, 1.458094800455001e-07, 7.227549114752208e-10, 1.747370470539522e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999997615814209,中立/neutral
steered_02201,"[3.703970287460834e-05, 4.461016214918345e-05, 5.233677802607417e-05, 0.005638328846544027, 0.9893178343772888, 0.0004042335203848779, 0.0012210368877276778, 1.6073593087639892e-06, 0.0032829605042934418]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9893178343772888,中立/neutral
neutral_02202,"[9.69696047832258e-05, 0.00029398660990409553, 0.0005284043145366013, 0.003064678981900215, 0.8536720871925354, 0.0008120459388010204, 0.0008146102190949023, 1.4327372809930239e-05, 0.14070288836956024]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8536720871925354,中立/neutral
steered_02202,"[5.544879968510941e-06, 1.1338026524754241e-05, 4.228514444548637e-05, 0.00026386388344690204, 0.9970239996910095, 2.2320265998132527e-05, 0.00019204799900762737, 1.2081547993147979e-06, 0.002437369432300329]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9970239996910095,中立/neutral
neutral_02203,"[9.315238003182458e-08, 1.6189130747079616e-07, 6.84344342971599e-07, 7.437013778144319e-07, 0.9999966621398926, 2.834831036579999e-09, 1.0566147921053926e-06, 2.757906258921139e-07, 2.6290538812645536e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999966621398926,中立/neutral
steered_02203,"[1.4984050267230486e-06, 1.9734810052796092e-07, 1.1261151939834235e-06, 9.79635956355196e-07, 0.9999929666519165, 4.810993825543619e-09, 1.8811963400366949e-06, 1.102669443753257e-06, 3.1706096592643007e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999929666519165,中立/neutral
neutral_02204,"[4.942234568261483e-07, 5.503947022589273e-07, 7.356586024798162e-07, 0.999963641166687, 1.8008897313848138e-05, 5.035733465774683e-07, 1.5776367945363745e-05, 2.3272973237453698e-07, 9.307218107323934e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.999963641166687,开心/happy
steered_02204,"[1.873452856671065e-05, 0.00012050711666233838, 8.803448872640729e-05, 0.9876430034637451, 0.01151552889496088, 2.3276596039067954e-05, 0.0005438717780634761, 4.463579534785822e-05, 2.4603641577414237e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9876430034637451,开心/happy
neutral_02205,"[0.00013482836948242038, 0.00022029016690794379, 0.0001734742836561054, 0.000634743133559823, 0.9904308915138245, 6.599227344850078e-05, 0.005849761888384819, 3.4054632124025375e-05, 0.002455955371260643]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9904308915138245,中立/neutral
steered_02205,"[0.0005073701613582671, 0.00129409390501678, 0.002307055052369833, 0.002269766526296735, 0.927116334438324, 0.0005321746575646102, 0.06001689285039902, 0.00017480032693129033, 0.005781441926956177]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.927116334438324,中立/neutral
neutral_02206,"[7.891766351519891e-09, 4.329414604598014e-09, 5.076449038909914e-09, 1.2496576218268274e-08, 1.0, 7.89103504761357e-11, 4.448448365224067e-08, 1.9169166254329184e-09, 8.030006520831634e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_02206,"[7.88227334851399e-05, 0.000135815775138326, 0.00015165859076660126, 0.0014001784147694707, 0.9840738773345947, 6.587777170352638e-05, 0.0007366096833720803, 2.6171650461037643e-05, 0.013330921530723572]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9840738773345947,中立/neutral
neutral_02207,"[0.002570891520008445, 0.003416965017095208, 0.006006402429193258, 0.23935073614120483, 0.5426857471466064, 0.0025082335341721773, 0.10022235661745071, 0.001885346369817853, 0.10135331004858017]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5426857471466064,中立/neutral
steered_02207,"[0.00046371406642720103, 0.0007676333771087229, 0.0009310828172601759, 0.07990056276321411, 0.6856427788734436, 0.003059074282646179, 0.013299291022121906, 6.439947901526466e-05, 0.21587145328521729]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6856427788734436,中立/neutral
neutral_02208,"[7.831186508155952e-07, 4.322868335293606e-06, 9.795754885999486e-05, 1.428391806257423e-05, 0.9992408752441406, 0.0001283043238800019, 2.3932288968353532e-05, 4.5501970191708097e-08, 0.0004895136225968599]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9992408752441406,中立/neutral
steered_02208,"[1.893034436761809e-06, 1.5707671536802081e-06, 8.797742339083925e-06, 1.3886232409277e-05, 0.9997716546058655, 7.759567779430654e-06, 1.1184481081727426e-05, 7.167104598693186e-08, 0.0001831852860050276]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9997716546058655,中立/neutral
neutral_02209,"[0.0009736547362990677, 0.026601992547512054, 0.003887512953951955, 0.025108586996793747, 0.3402189612388611, 0.1316097229719162, 0.008097085170447826, 6.460081931436434e-05, 0.46343791484832764]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.46343791484832764,<unk>
steered_02209,"[0.00043933739652857184, 0.0024726828560233116, 0.0009459274588152766, 0.004277353640645742, 0.5322783589363098, 0.03153263032436371, 0.00939657911658287, 9.643992598284967e-06, 0.4186474084854126]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5322783589363098,中立/neutral
