,scores,labels,predicted_emotion_idx,predicted_emotion_score,predicted_emotion_label
steered_01884,"[0.0005221711471676826, 0.0008937646052800119, 0.0006565303192473948, 0.01587631180882454, 0.9546791315078735, 0.00029487203573808074, 0.0013959599891677499, 0.00023536929802503437, 0.02544585056602955]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9546791315078735,中立/neutral
neutral_01885,"[0.0015946641797199845, 0.0038571320474147797, 0.000253035657806322, 0.0020327691454440355, 0.9896440505981445, 9.561180195305496e-05, 0.001865871250629425, 0.0006333917262963951, 2.3481301468564197e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9896440505981445,中立/neutral
steered_01885,"[0.009346559643745422, 0.00012766869622282684, 4.7246208850992844e-05, 0.0010963036911562085, 0.9888051748275757, 4.5999822759767994e-06, 0.000455778295872733, 0.00011667916987789795, 1.6708791017450153e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9888051748275757,中立/neutral
neutral_01886,"[0.0004182088887318969, 0.31095847487449646, 0.0009138625464402139, 0.0036072649527341127, 0.5064026117324829, 5.0779828598024324e-05, 0.16946856677532196, 0.008169096894562244, 1.1163734598085284e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5064026117324829,中立/neutral
steered_01886,"[0.0001242565194843337, 0.00016676049563102424, 4.5590913941850886e-05, 0.00014315362204797566, 0.9954344630241394, 1.9244518625782803e-05, 7.742136222077534e-05, 1.8923119569080882e-05, 0.003970214631408453]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9954344630241394,中立/neutral
neutral_01887,"[5.135307674208889e-06, 0.0005987658514641225, 0.0001733585522742942, 0.0013116043992340565, 0.0039235628210008144, 0.9737322330474854, 0.02024218998849392, 6.881378133982707e-09, 1.3183763257984538e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",5,0.9737322330474854,其他/other
steered_01887,"[4.295070993975969e-06, 4.917142632621108e-06, 2.1041062154836254e-06, 1.2729576155834366e-05, 0.999444305896759, 7.251589704537764e-05, 1.5454697859240696e-05, 1.0271301142950051e-08, 0.00044370355317369103]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999444305896759,中立/neutral
neutral_01888,"[0.00133185600861907, 0.000456236390164122, 0.0001667685864958912, 0.00103942456189543, 0.9917266368865967, 1.97126719285734e-05, 0.0003690499870572239, 0.0003853590169455856, 0.00450497679412365]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9917266368865967,中立/neutral
steered_01888,"[1.3475929261375086e-09, 0.9999998807907104, 2.532782650277454e-09, 2.701894707968222e-08, 4.538825137956337e-08, 1.7589136813711548e-09, 2.3232953338947482e-08, 2.949589461564983e-09, 8.069382835540484e-12]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",1,0.9999998807907104,厌恶/disgusted
neutral_01889,"[1.0759536372972889e-08, 7.511223643064113e-09, 5.384795720431157e-09, 1.3582877045337227e-07, 0.9999997615814209, 4.898451089196953e-10, 1.2083509659532865e-07, 1.5951556742166417e-09, 2.8928671957917373e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999997615814209,中立/neutral
steered_01889,"[1.2250640111233224e-06, 4.430636124652665e-08, 1.9160308895038725e-08, 1.4533801731886342e-05, 0.9999207258224487, 4.667016037274152e-05, 1.6811434761621058e-05, 1.7363306972772996e-11, 5.116580936714854e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999207258224487,中立/neutral
neutral_01890,"[2.407806505289045e-06, 7.968002933012031e-07, 1.4927408642506634e-07, 8.179007636499591e-06, 0.9998225569725037, 8.52469602250494e-05, 8.01982096163556e-05, 4.6296297351311466e-10, 4.0723094230088464e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998225569725037,中立/neutral
steered_01890,"[0.0006126880180090666, 0.003237120807170868, 0.004409320652484894, 0.007367336191236973, 0.435081422328949, 0.17845331132411957, 0.33351752161979675, 1.4387016562977806e-05, 0.03730683773756027]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.435081422328949,中立/neutral
neutral_01891,"[8.543278795514198e-08, 1.2387833869809128e-08, 1.1571379410213467e-08, 4.86371121155571e-08, 0.9999996423721313, 1.597944138120866e-10, 1.0853944587552178e-07, 1.4344671228627703e-08, 5.266669877990182e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999996423721313,中立/neutral
steered_01891,"[3.2580621336819604e-05, 6.500179551949259e-06, 1.1823542081401683e-05, 2.148071871488355e-05, 0.9997187256813049, 1.665686788498988e-08, 1.7796695829019882e-05, 0.0001828631793614477, 8.213158253056463e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9997187256813049,中立/neutral
neutral_01892,"[9.112380894293892e-07, 2.7752071218856145e-07, 1.9634117620626057e-07, 2.2045476271159714e-06, 0.9999951124191284, 1.0688347096277084e-08, 1.0096861160491244e-06, 1.8347250829719997e-07, 1.1749878581213125e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999951124191284,中立/neutral
steered_01892,"[8.769654300522234e-07, 2.483723449131503e-07, 4.3257006154817645e-07, 3.287615299996105e-06, 0.9999914169311523, 7.693159886912326e-08, 3.0288233574538026e-06, 7.342347885241907e-08, 5.952883270765597e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999914169311523,中立/neutral
neutral_01893,"[2.7237549993230914e-09, 4.0756735764091445e-09, 3.1002067579777304e-09, 9.983816440239934e-09, 0.9999998807907104, 1.4385217461665434e-09, 5.889696552685564e-08, 7.633547960406162e-11, 4.025922928363457e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999998807907104,中立/neutral
steered_01893,"[2.558678602326836e-07, 1.3135600340774545e-07, 1.8726262851487263e-07, 2.8926734785272856e-07, 0.9999955892562866, 7.02007639574731e-07, 1.2302230061322916e-06, 1.0968997932181423e-09, 1.6786010519354022e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999955892562866,中立/neutral
neutral_01894,"[2.617862082843203e-05, 8.88706654222915e-06, 1.2894548490294255e-05, 2.3346296075033024e-05, 0.9996616840362549, 3.565424549378804e-06, 0.00012699027138296515, 2.0661993858084315e-06, 0.00013431598199531436]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9996616840362549,中立/neutral
steered_01894,"[0.00026763349887914956, 0.0001379751047352329, 0.00010978420323226601, 0.0009888827335089445, 0.9906021356582642, 5.510702249011956e-05, 0.006842037197202444, 3.80559686163906e-05, 0.0009584726067259908]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9906021356582642,中立/neutral
neutral_01895,"[0.00014519468822982162, 0.0009689542348496616, 5.2700197556987405e-05, 0.002910048235207796, 0.9919660091400146, 0.0017876538913697004, 0.000440913689089939, 5.449120180855971e-06, 0.0017231799429282546]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9919660091400146,中立/neutral
steered_01895,"[0.0002260681940242648, 0.0005592022207565606, 0.0001597785740159452, 0.01602516509592533, 0.9522743821144104, 0.010207939893007278, 0.0006680598016828299, 2.49200866164756e-06, 0.019876914098858833]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9522743821144104,中立/neutral
neutral_01896,"[0.00133185600861907, 0.000456236390164122, 0.0001667685864958912, 0.00103942456189543, 0.9917266368865967, 1.97126719285734e-05, 0.0003690499870572239, 0.0003853590169455856, 0.00450497679412365]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9917266368865967,中立/neutral
steered_01896,"[3.3527376217534766e-06, 3.293755298727774e-06, 1.7725893712849938e-06, 1.6182759281946346e-05, 0.9994856119155884, 9.226639122061897e-06, 0.000477257592137903, 4.419704069391628e-08, 3.36862149197259e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9994856119155884,中立/neutral
neutral_01897,"[0.0005333631997928023, 0.000554415863007307, 0.003685810137540102, 0.019286073744297028, 0.7270770072937012, 0.00559749361127615, 0.009127889759838581, 7.222517888294533e-05, 0.2340656816959381]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7270770072937012,中立/neutral
steered_01897,"[0.5901497602462769, 0.04324587807059288, 0.007499825209379196, 0.13214001059532166, 0.06227630376815796, 0.011072610504925251, 0.1308504194021225, 0.009701126255095005, 0.01306403148919344]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.5901497602462769,生气/angry
neutral_01898,"[3.3833683119155467e-05, 3.387578544788994e-05, 0.00011487254232633859, 0.00017448115977458656, 0.9982566237449646, 1.4603130011892063e-06, 0.00016130961012095213, 0.0001048461053869687, 0.0011186726624146104]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9982566237449646,中立/neutral
steered_01898,"[0.0016053133876994252, 0.0007581249810755253, 0.0007548013818450272, 0.0047060055658221245, 0.881992518901825, 0.0016468825051560998, 0.007694206666201353, 9.02124957065098e-05, 0.10075192153453827]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.881992518901825,中立/neutral
neutral_01899,"[0.00016665349539835006, 0.0010282746516168118, 0.0002449988969601691, 0.002016973914578557, 0.7030263543128967, 0.006662613246589899, 0.0016530954744666815, 3.664585619844729e-06, 0.2851974368095398]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7030263543128967,中立/neutral
steered_01899,"[0.00042592783574946225, 0.0015330301830545068, 0.004981234669685364, 0.003924972843378782, 0.6566942930221558, 0.005663191433995962, 0.0013390756212174892, 5.659082671627402e-05, 0.3253816068172455]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6566942930221558,中立/neutral
neutral_01900,"[4.7624926224898445e-09, 2.857734049399596e-09, 9.288580571364946e-09, 5.072328690403083e-08, 1.0, 1.7608372537836203e-09, 3.6693489136041535e-08, 1.623164241904007e-10, 7.430371318228879e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_01900,"[7.227605736126463e-10, 1.1957129730788552e-09, 5.144394354950066e-10, 7.453668793289125e-09, 1.0, 7.801764789761023e-11, 9.94301618817417e-09, 4.052020871614381e-11, 7.797670495413023e-12]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
neutral_01901,"[3.543168531905394e-06, 5.0593198466231115e-06, 1.9985595827165525e-06, 9.199886699207127e-05, 0.9998486042022705, 1.2236096154083498e-06, 4.559163062367588e-05, 7.265552426360955e-07, 1.2388030654619797e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998486042022705,中立/neutral
steered_01901,"[1.3667371945302875e-07, 5.268439622341248e-07, 2.1524300564124133e-07, 0.9999984502792358, 1.3856622160801635e-07, 1.1773675367976466e-07, 2.91454654188783e-07, 1.1681172651378802e-07, 1.4854131258346115e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999984502792358,开心/happy
neutral_01902,"[6.682307116534503e-07, 8.60424506754498e-07, 5.229559292274644e-07, 6.748376108589582e-06, 0.9999822378158569, 1.9522697414231516e-07, 3.234702489862684e-06, 6.664762963737303e-08, 5.470315045386087e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999822378158569,中立/neutral
steered_01902,"[3.882149394485168e-05, 1.0599591405480169e-05, 7.581629324704409e-05, 0.9878026843070984, 0.0011412376770749688, 5.533631792786764e-06, 0.01090440433472395, 2.096826210618019e-05, 9.878043272237846e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9878026843070984,开心/happy
neutral_01903,"[4.742809167623818e-08, 1.6022903892576323e-08, 5.377127308747731e-06, 0.9989751577377319, 1.2450175290723564e-07, 7.689174297276224e-10, 0.0010184075217694044, 9.194400831802341e-07, 6.142685580466146e-16]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9989751577377319,开心/happy
steered_01903,"[0.0002932593342848122, 0.0008496436639688909, 0.01588105782866478, 0.2860790193080902, 0.6610034108161926, 2.9197048206697218e-05, 0.0008617491694167256, 0.015962418168783188, 0.019040292128920555]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6610034108161926,中立/neutral
neutral_01904,"[0.0001630481128813699, 0.00019197440997231752, 0.0006213653250597417, 0.002981586614623666, 0.833087682723999, 8.573594641347881e-06, 0.16247639060020447, 0.00045407284051179886, 1.5271816664608195e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.833087682723999,中立/neutral
steered_01904,"[7.104730137541537e-10, 1.0, 1.4137853110440801e-09, 1.9620951974275158e-08, 2.536796905872052e-08, 1.3044140212414845e-09, 1.4267890868779887e-08, 1.4744173659764215e-09, 3.8994280894544264e-12]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",1,1.0,厌恶/disgusted
neutral_01905,"[8.496310499594983e-08, 2.8316454958599024e-08, 4.244496267347131e-06, 0.9999799728393555, 7.966608706055922e-08, 1.4741026461706497e-05, 8.427703050983837e-07, 1.163230956002792e-09, 1.2528849069326498e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999799728393555,开心/happy
steered_01905,"[0.00031467509688809514, 0.002607265952974558, 0.0038043095264583826, 0.006427086889743805, 0.48412033915519714, 0.2839760184288025, 0.21247601509094238, 6.363886313920375e-06, 0.0062678842805325985]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.48412033915519714,中立/neutral
neutral_01906,"[3.6877806905977195e-06, 2.0984156435588375e-05, 9.723752737045288e-05, 0.0001280144351767376, 0.9983704686164856, 3.211383955203928e-06, 0.001332626910880208, 8.547649485990405e-06, 3.52293936884962e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9983704686164856,中立/neutral
steered_01906,"[1.75368857213698e-08, 6.692813414588272e-09, 9.863114769359527e-09, 4.2818587786541684e-08, 0.9999997615814209, 3.8222570941659484e-11, 1.06012599587757e-07, 1.6636684918580613e-08, 1.4757949029498008e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999997615814209,中立/neutral
neutral_01907,"[3.606154450608301e-07, 5.190339834371116e-06, 2.943169192803907e-06, 0.0009867963381111622, 0.9984270334243774, 1.419801265001297e-05, 0.0005635232664644718, 8.20292882508511e-08, 2.517925035139257e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9984270334243774,中立/neutral
steered_01907,"[0.00011866174463648349, 0.971724271774292, 0.0005116050015203655, 0.002083997940644622, 0.013244575820863247, 0.005922580137848854, 0.0026299557648599148, 5.558085103984922e-05, 0.003708759555593133]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",1,0.971724271774292,厌恶/disgusted
neutral_01908,"[0.0008286576485261321, 0.0086893979460001, 0.010768827050924301, 0.012877963483333588, 0.5289218425750732, 0.007670641411095858, 0.00311968638561666, 0.0003734190540853888, 0.4267496168613434]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5289218425750732,中立/neutral
steered_01908,"[4.47331327535494e-09, 1.0426938201746339e-09, 9.020011404459183e-10, 1.4756774469049105e-08, 0.9999992847442627, 6.926265427864564e-08, 5.57442263016128e-07, 6.910149535910293e-13, 1.1194657180413348e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999992847442627,中立/neutral
neutral_01909,"[0.00020964904979337007, 0.00013472494902089238, 3.596729220589623e-05, 0.0017870638985186815, 0.9976034760475159, 1.2379757208691444e-05, 0.0001022132855723612, 5.408560173236765e-05, 6.043861139914952e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9976034760475159,中立/neutral
steered_01909,"[0.01639724336564541, 0.002489850390702486, 0.0023644387256354094, 0.034003954380750656, 0.9135061502456665, 0.0006482366006821394, 0.027767416089773178, 0.0024919193238019943, 0.00033072958467528224]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9135061502456665,中立/neutral
neutral_01910,"[8.021387657208834e-06, 9.60016950557474e-06, 1.5950046872603707e-05, 0.0003845567407552153, 0.998900294303894, 0.0001274276291951537, 0.0002644885389599949, 2.465218074121367e-07, 0.0002893916389439255]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.998900294303894,中立/neutral
steered_01910,"[4.47331327535494e-09, 1.0426938201746339e-09, 9.020011404459183e-10, 1.4756774469049105e-08, 0.9999992847442627, 6.926265427864564e-08, 5.57442263016128e-07, 6.910149535910293e-13, 1.1194657180413348e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999992847442627,中立/neutral
neutral_01911,"[2.036922852610701e-09, 4.714714729736613e-10, 1.230765767079589e-10, 4.935668762584555e-09, 1.0, 1.959933951245496e-11, 1.0936713756848349e-08, 6.424525494930222e-11, 6.804835693411185e-14]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_01911,"[1.4365635252033826e-05, 2.4338436560356058e-05, 1.3718758054892533e-05, 8.109091140795499e-05, 0.9977132081985474, 1.487687859480502e-05, 3.665302210720256e-05, 1.0220755939371884e-06, 0.0021007151808589697]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9977132081985474,中立/neutral
neutral_01912,"[0.00042984087485820055, 0.0005293941940180957, 0.000949653098359704, 0.32051193714141846, 0.6677446961402893, 0.0004768900398630649, 0.007011404260993004, 0.00019977423653472215, 0.0021463746670633554]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6677446961402893,中立/neutral
steered_01912,"[1.607103740752791e-06, 5.671417056873906e-06, 5.584027803706704e-06, 6.212145308381878e-06, 6.604749069083482e-05, 3.8970023297224543e-07, 0.9999130964279175, 1.361828253720887e-06, 5.2275300532755864e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9999130964279175,难过/sad
neutral_01913,"[6.662008672719821e-06, 2.0690715700766305e-06, 6.339515039144317e-06, 0.0007530293078161776, 0.9991028308868408, 3.185166406183271e-07, 0.0001246556785190478, 4.055912540934514e-06, 1.8234892484869647e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9991028308868408,中立/neutral
steered_01913,"[0.00011381263902876526, 0.00010404935164842755, 0.0003082498151343316, 0.04140392318367958, 0.9542707800865173, 3.580331031116657e-05, 0.0030444860458374023, 0.00011388689745217562, 0.000604859204031527]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9542707800865173,中立/neutral
neutral_01914,"[0.00042984087485820055, 0.0005293941940180957, 0.000949653098359704, 0.32051193714141846, 0.6677446961402893, 0.0004768900398630649, 0.007011404260993004, 0.00019977423653472215, 0.0021463746670633554]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6677446961402893,中立/neutral
steered_01914,"[1.1217223816473165e-09, 1.0009999584781326e-07, 9.310785920035869e-09, 0.9999997615814209, 3.661893011042139e-09, 2.0787783938658322e-08, 4.0696761516301194e-09, 2.7388988854681884e-09, 1.0593497989930256e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999997615814209,开心/happy
neutral_01915,"[0.011300420388579369, 0.008684190921485424, 0.0005341899814084172, 0.021144315600395203, 0.7395069599151611, 0.11927510797977448, 0.0019324831664562225, 2.0779785700142384e-05, 0.09760156273841858]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7395069599151611,中立/neutral
steered_01915,"[9.700709142634878e-07, 4.008037194580538e-06, 4.271985744708218e-06, 4.9155882152263075e-05, 0.9996101260185242, 2.7663980290526524e-05, 6.01395768171642e-05, 3.609661547443466e-08, 0.00024355856294278055]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9996101260185242,中立/neutral
neutral_01916,"[1.6894726286409423e-05, 3.7030073144705966e-05, 2.3707250875304453e-05, 3.806646054727025e-05, 0.9954642653465271, 0.0012543713673949242, 0.00011847827408928424, 4.3043328901148925e-08, 0.0030471456702798605]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9954642653465271,中立/neutral
steered_01916,"[1.773750994971124e-07, 8.02261581611674e-08, 6.179669753691996e-08, 1.6146550763096457e-07, 0.999998927116394, 2.1854459908432489e-10, 2.620253951590712e-07, 2.2891126150170749e-07, 4.936915765085814e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999998927116394,中立/neutral
neutral_01917,"[0.0006749430322088301, 0.0014867617283016443, 0.0009768849704414606, 0.9352039098739624, 0.0071702515706419945, 0.0264787245541811, 0.0048230490647256374, 2.955362833745312e-05, 0.02315593510866165]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9352039098739624,开心/happy
steered_01917,"[0.00019659020472317934, 4.01893412345089e-05, 0.0005066862795501947, 0.00020517046505119652, 0.9956458210945129, 0.0013093864545226097, 0.0019098002230748534, 3.259460299886996e-06, 0.0001829377142712474]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9956458210945129,中立/neutral
neutral_01918,"[2.1099411242175847e-05, 8.84690962266177e-06, 2.6894012989941984e-05, 0.000707642175257206, 0.998957633972168, 1.4385406757355668e-05, 0.00010372319229645655, 1.856194785432308e-06, 0.0001579050294822082]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.998957633972168,中立/neutral
steered_01918,"[0.002117681549862027, 0.0004816245927941054, 0.00038575188955292106, 0.021783040836453438, 0.9689366817474365, 0.0006553037092089653, 0.0005779536440968513, 8.58580824569799e-05, 0.004976141732186079]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9689366817474365,中立/neutral
